ㅁ,2426,3584,2671,XSN,*,F,ㅁ,*,*,*,*
가,2427,3585,5227,XSN,*,F,가,*,*,*,*
간,2431,3669,4756,XSN,*,T,간,*,*,*,*
감,2434,3670,4163,XSN,*,T,감,*,*,*,*
강,2436,3671,4642,XSN,*,T,강,*,*,*,*
개,2437,3587,4967,XSN,*,F,개,*,*,*,*
거리,2439,3588,3897,XSN,*,F,거리,*,*,*,*
격,2440,3673,4635,XSN,*,T,격,*,*,*,*
경,2441,3674,4114,XSN,*,T,경,*,*,*,*
계,2442,3589,3567,XSN,*,F,계,*,*,*,*
관,2448,3678,5164,XSN,*,T,관,*,*,*,*
광,2449,3679,4029,XSN,*,T,광,*,*,*,*
군,2452,3681,5444,XSN,*,T,군,*,*,*,*
권,2453,3682,1514,XSN,*,T,권,*,*,*,*
급,2455,3684,5304,XSN,*,T,급,*,*,*,*
기,2456,3593,5483,XSN,*,F,기,*,*,*,*
껏,2457,3685,3252,XSN,*,T,껏,*,*,*,*
께,2458,3594,3454,XSN,*,F,께,*,*,*,*
꼴,2459,3686,2614,XSN,*,T,꼴,*,*,*,*
꾼,2460,3687,634,XSN,*,T,꾼,*,*,*,*
끼,2461,3595,3949,XSN,*,F,끼,*,*,*,*
끼리,2462,3596,1998,XSN,*,F,끼리,*,*,*,*
날,2466,3689,4958,XSN,*,T,날,*,*,*,*
네,2469,3597,2239,XSN,*,F,네,*,*,*,*
년,2473,3694,4749,XSN,*,T,년,*,*,*,*
논,2475,3696,4531,XSN,*,T,논,*,*,*,*
니임,2478,3699,2671,XSN,*,T,니임,*,*,*,*
님,2479,3700,2353,XSN,*,T,님,*,*,*,*
당,2482,3703,3680,XSN,*,T,당,*,*,*,*
대,2483,3599,3704,XSN,*,F,대,*,*,*,*
댁,2484,3704,3802,XSN,*,T,댁,*,*,*,*
덜,2486,3705,3410,XSN,*,T,덜,*,*,*,*
되,2490,3601,4022,XSN,*,F,되,*,*,*,*
들,2494,3710,2062,XSN,*,T,들,*,*,*,*
들이,2496,3602,3414,XSN,*,F,들이,*,*,*,*
떨,2498,3711,3878,XSN,*,T,떨,*,*,*,*
